100	0
200	0
300	0
400	0
500	0
600	0
700	0
800	16
900	0
1000	0
1100	0
1200	15
1300	0
1400	16
1500	0
1600	16
1700	15
1800	0
1900	16
2000	0
2100	0
2200	16
2300	16
2400	15
2500	16
2600	16
2700	15
2800	16
2900	31
3000	16
3100	15
3200	32
3300	15
3400	31
3500	32
3600	31
3700	31
3800	47
3900	47
4000	31
4100	31
4200	63
4300	62
4400	63
4500	46
4600	63
4700	31
4800	78
4900	62
5000	47
5100	47
5200	47
5300	63
5400	62
5500	78
5600	78
5700	78
5800	79
5900	93
